profile,record_type,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
anthro_7-0-0,collectionobject,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription date,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionDateGroup,structured date group,n,n,y,"",""
anthro_7-0-0,collectionobject,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription position,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionPosition,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso"
anthro_7-0-0,collectionobject,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription type,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionType,string,n,n,y,option list: inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage"
anthro_7-0-0,collectionobject,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription method,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionMethod,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription interpretation,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionInterpretation,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated activity,Associated activity,assocActivityGroupList > assocActivityGroup,assocActivity,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated activity,Associated activity type,assocActivityGroupList > assocActivityGroup,assocActivityType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated activity,Associated activity note,assocActivityGroupList > assocActivityGroup,assocActivityNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated object,Associated object,assocObjectGroupList > assocObjectGroup,assocObject,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated object,Associated object type,assocObjectGroupList > assocObjectGroup,assocObjectType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated object,Associated object note,assocObjectGroupList > assocObjectGroup,assocObjectNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated concept,Associated concept,assocConceptGroupList > assocConceptGroup,assocConcept,string,n,n,y,authority: concept/associated,""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated concept,Associated concept type,assocConceptGroupList > assocConceptGroup,assocConceptType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated concept,Associated concept note,assocConceptGroupList > assocConceptGroup,assocConceptNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContext,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity type,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity note,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated organization,Associated organization,assocOrganizationGroupList > assocOrganizationGroup,assocOrganization,string,n,n,y,authority: organization/local,""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated organization,Associated organization type,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated organization,Associated organization note,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated person,Associated person,assocPersonGroupList > assocPersonGroup,assocPerson,string,n,n,y,authority: person/local,""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated person,Associated person type,assocPersonGroupList > assocPersonGroup,assocPersonType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated person,Associated person note,assocPersonGroupList > assocPersonGroup,assocPersonNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated place,Associated place,assocPlaceGroupList > assocPlaceGroup,assocPlace,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated place,Associated place type,assocPlaceGroupList > assocPlaceGroup,assocPlaceType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated place,Associated place note,assocPlaceGroupList > assocPlaceGroup,assocPlaceNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated event,Associated event,"",assocEventName,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated event,Associated event type,"",assocEventNameType,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations,Associated controlled event or period/era,assocEvents,assocEvent,string,n,y,n,authority: chronology/event; authority: chronology/era,""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations,Associated event organization,assocEventOrganizations,assocEventOrganization,string,n,y,n,authority: organization/local,""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations,Associated event people,assocEventPeoples,assocEventPeople,string,n,y,n,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations,Associated event person,assocEventPersons,assocEventPerson,string,n,y,n,authority: person/local,""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations,Associated event place,assocEventPlaces,assocEventPlace,string,n,y,n,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations,Associated event note,"",assocEventNote,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated date,Associated date value,assocDateGroupList > assocDateGroup,assocStructuredDateGroup,structured date group,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated date,Associated date type,assocDateGroupList > assocDateGroup,assocDateType,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Associations > Associated date,Associated date note,assocDateGroupList > assocDateGroup,assocDateNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,"",Object history note,"",objectHistoryNote,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous owner name,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwner,string,n,n,y,authority: person/local; authority: organization/local,""
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous ownership date,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwnershipDateGroup,structured date group,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous ownership category,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwnershipCategory,string,n,n,y,option list: ownershipCategories,"company, private, public"
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous ownership place,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwnershipPlace,string,n,n,y,authority: place/local,""
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous ownership exchange method,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwnershipMethod,string,n,n,y,option list: ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure"
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous ownership exchange price currency,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwnershipPriceCurrency,string,n,n,y,vocabulary: currency,""
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous ownership exchange price amount,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwnershipPriceAmount,float,n,n,y,"",""
anthro_7-0-0,collectionobject,Object History and Association Information,Previous ownership,Previous ownership note,anthroOwnershipGroupList > anthroOwnershipGroup,anthroOwnershipNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Object Owner's Contribution Information,"",Owner's personal experience,"",ownersPersonalExperience,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object Owner's Contribution Information,"",Owner's personal response,"",ownersPersonalResponse,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object Owner's Contribution Information,"",Owner's reference,ownersReferences,ownersReference,string,n,y,n,"",""
anthro_7-0-0,collectionobject,Object Owner's Contribution Information,"",Owner's contribution note,"",ownersContributionNote,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object Viewer's Contribution Information,"",Viewer's role,"",viewersRole,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object Viewer's Contribution Information,"",Viewer's personal experience,"",viewersPersonalExperience,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object Viewer's Contribution Information,"",Viewer's personal response,"",viewersPersonalResponse,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Object Viewer's Contribution Information,"",Viewer's reference,viewersReferences,viewersReference,string,n,y,n,"",""
anthro_7-0-0,collectionobject,Object Viewer's Contribution Information,"",Viewer's contribution note,"",viewersContributionNote,string,n,n,n/a,"",""
anthro_7-0-0,collectionobject,Bibliographic Reference Information,Reference > Bibliographic Reference Information,Reference,referenceGroupList > referenceGroup,reference,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
anthro_7-0-0,collectionobject,Bibliographic Reference Information,Reference,Reference note,referenceGroupList > referenceGroup,referenceNote,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Locality Information,Locality,Field collection location verbatim,localityGroupList > localityGroup,fieldLocVerbatim,string,n,n,y,"",""
anthro_7-0-0,collectionobject,Locality Information,Locality,Field collection place,localityGroupList > localityGroup,fieldLocPlace,string,n,n,y,authority: place/local,""
anthro_7-0-0,collectionobject,Locality Information,Locality,Geographic range of taxon,localityGroupList > localityGroup,taxonomicRange,string,n,n,y,"",""
